On Time,Off Time,Running Duration,Off Duration
2021-01-08 12:53:03+00:00,2021-01-08 13:00:05+00:00,0:07:02,0:27:47
2021-01-08 13:27:52+00:00,2021-01-08 13:34:49+00:00,0:06:57,0:27:21
2021-01-08 14:02:10+00:00,2021-01-08 14:08:37+00:00,0:06:27,0:27:21
2021-01-08 14:35:58+00:00,2021-01-08 14:42:44+00:00,0:06:46,0:28:09
2021-01-08 15:10:53+00:00,2021-01-08 15:18:05+00:00,0:07:12,0:27:54
2021-01-08 15:45:59+00:00,2021-01-08 15:53:04+00:00,0:07:05,0:29:05
2021-01-08 16:22:09+00:00,2021-01-08 16:28:52+00:00,0:06:43,0:28:25
2021-01-08 16:57:17+00:00,2021-01-08 17:04:04+00:00,0:06:47,0:26:06
2021-01-08 17:30:10+00:00,2021-01-08 17:37:21+00:00,0:07:11,0:23:12
2021-01-08 18:00:33+00:00,2021-01-08 18:07:41+00:00,0:07:08,0:19:00
2021-01-08 18:26:41+00:00,2021-01-08 18:33:40+00:00,0:06:59,0:16:21
2021-01-08 18:50:01+00:00,2021-01-08 18:56:03+00:00,0:06:02,0:17:40
2021-01-08 19:13:43+00:00,2021-01-08 19:19:42+00:00,0:05:59,0:20:12
2021-01-08 19:39:54+00:00,2021-01-08 19:46:15+00:00,0:06:21,0:21:20
2021-01-08 20:07:35+00:00,2021-01-08 20:13:51+00:00,0:06:16,0:23:27
2021-01-08 20:37:18+00:00,2021-01-08 20:43:40+00:00,0:06:22,0:24:26
2021-01-08 21:08:06+00:00,2021-01-08 21:14:29+00:00,0:06:23,0:25:25
2021-01-08 21:39:54+00:00,2021-01-08 21:46:38+00:00,0:06:44,0:24:12
2021-01-08 22:10:50+00:00,2021-01-08 22:17:35+00:00,0:06:45,0:21:08
2021-01-08 22:38:43+00:00,2021-01-08 22:45:15+00:00,0:06:32,0:24:01
2021-01-08 23:09:16+00:00,2021-01-08 23:15:38+00:00,0:06:22,0:24:55
2021-01-08 23:40:33+00:00,2021-01-08 23:47:09+00:00,0:06:36,0:25:06
2021-01-09 00:12:15+00:00,2021-01-09 00:19:03+00:00,0:06:48,0:25:38
2021-01-09 00:44:41+00:00,2021-01-09 00:51:20+00:00,0:06:39,0:26:51
2021-01-09 01:18:11+00:00,2021-01-09 01:24:41+00:00,0:06:30,0:27:30
2021-01-09 01:52:11+00:00,2021-01-09 01:58:40+00:00,0:06:29,0:27:45
2021-01-09 02:26:25+00:00,2021-01-09 02:33:25+00:00,0:07:00,0:27:31
2021-01-09 03:00:56+00:00,2021-01-09 03:07:43+00:00,0:06:47,0:26:38
2021-01-09 03:34:21+00:00,2021-01-09 03:40:41+00:00,0:06:20,0:27:23
2021-01-09 04:08:04+00:00,2021-01-09 04:14:37+00:00,0:06:33,0:27:46
2021-01-09 04:42:23+00:00,2021-01-09 04:48:32+00:00,0:06:09,0:27:38
2021-01-09 05:16:10+00:00,2021-01-09 05:22:38+00:00,0:06:28,0:27:41
2021-01-09 05:50:19+00:00,2021-01-09 05:56:50+00:00,0:06:31,0:27:46
2021-01-09 06:24:36+00:00,2021-01-09 06:31:30+00:00,0:06:54,0:27:56
2021-01-09 06:59:26+00:00,2021-01-09 07:06:01+00:00,0:06:35,0:27:18
2021-01-09 07:33:19+00:00,2021-01-09 07:40:22+00:00,0:07:03,0:28:42
2021-01-09 08:09:04+00:00,2021-01-09 08:15:39+00:00,0:06:35,0:29:05
2021-01-09 08:44:44+00:00,2021-01-09 08:51:18+00:00,0:06:34,0:29:16
2021-01-09 09:20:34+00:00,2021-01-09 09:27:05+00:00,0:06:31,0:29:07
2021-01-09 09:56:12+00:00,2021-01-09 10:02:50+00:00,0:06:38,0:28:59
2021-01-09 10:31:49+00:00,2021-01-09 10:38:31+00:00,0:06:42,0:29:06
2021-01-09 11:07:37+00:00,2021-01-09 11:14:23+00:00,0:06:46,0:29:37
2021-01-09 11:44:00+00:00,2021-01-09 11:50:47+00:00,0:06:47,0:30:12
2021-01-09 12:20:59+00:00,2021-01-09 12:28:14+00:00,0:07:15,0:30:04
2021-01-09 12:58:18+00:00,2021-01-09 13:05:21+00:00,0:07:03,0:30:04
2021-01-09 13:35:25+00:00,2021-01-09 13:42:24+00:00,0:06:59,0:29:55
2021-01-09 14:12:19+00:00,2021-01-09 14:19:14+00:00,0:06:55,0:30:00
2021-01-09 14:49:14+00:00,2021-01-09 14:56:25+00:00,0:07:11,0:29:59
2021-01-09 15:26:24+00:00,2021-01-09 15:33:13+00:00,0:06:49,0:30:12
2021-01-09 16:03:25+00:00,2021-01-09 16:10:39+00:00,0:07:14,0:29:48
2021-01-09 16:40:27+00:00,2021-01-09 16:47:43+00:00,0:07:16,0:29:22
2021-01-09 17:17:05+00:00,2021-01-09 17:23:48+00:00,0:06:43,0:28:03
2021-01-09 17:51:51+00:00,2021-01-09 17:58:09+00:00,0:06:18,0:26:31
2021-01-09 18:24:40+00:00,2021-01-09 18:31:26+00:00,0:06:46,0:26:19
2021-01-09 18:57:45+00:00,2021-01-09 19:04:48+00:00,0:07:03,0:27:04
2021-01-09 19:31:52+00:00,2021-01-09 19:38:16+00:00,0:06:24,0:26:38
2021-01-09 20:04:54+00:00,2021-01-09 20:11:43+00:00,0:06:49,0:26:41
2021-01-09 20:38:24+00:00,2021-01-09 20:44:59+00:00,0:06:35,0:27:51
2021-01-09 21:12:50+00:00,2021-01-09 21:19:42+00:00,0:06:52,0:27:58
2021-01-09 21:47:40+00:00,2021-01-09 21:54:21+00:00,0:06:41,0:28:39
2021-01-09 22:23:00+00:00,2021-01-09 22:29:53+00:00,0:06:53,0:29:11
2021-01-09 22:59:04+00:00,2021-01-09 23:05:43+00:00,0:06:39,0:29:41
2021-01-09 23:35:24+00:00,2021-01-09 23:42:15+00:00,0:06:51,0:29:03
2021-01-10 00:11:18+00:00,2021-01-10 00:18:25+00:00,0:07:07,0:29:55
2021-01-10 00:48:20+00:00,2021-01-10 00:55:40+00:00,0:07:20,0:30:12
2021-01-10 01:25:52+00:00,2021-01-10 01:32:53+00:00,0:07:01,0:30:20
2021-01-10 02:03:13+00:00,2021-01-10 02:10:04+00:00,0:06:51,0:30:19
2021-01-10 02:40:23+00:00,2021-01-10 02:47:25+00:00,0:07:02,0:29:55
2021-01-10 03:17:20+00:00,2021-01-10 03:24:14+00:00,0:06:54,0:30:01
2021-01-10 03:54:15+00:00,2021-01-10 04:00:48+00:00,0:06:33,0:30:02
2021-01-10 04:30:50+00:00,2021-01-10 04:37:59+00:00,0:07:09,0:29:31
2021-01-10 05:07:30+00:00,2021-01-10 05:14:40+00:00,0:07:10,0:30:13
2021-01-10 05:44:53+00:00,2021-01-10 05:51:54+00:00,0:07:01,0:30:30
2021-01-10 06:22:24+00:00,2021-01-10 06:29:11+00:00,0:06:47,0:30:34
2021-01-10 06:59:45+00:00,2021-01-10 07:06:57+00:00,0:07:12,0:30:59
2021-01-10 07:37:56+00:00,2021-01-10 07:45:01+00:00,0:07:05,0:30:28
2021-01-10 08:15:29+00:00,2021-01-10 08:22:23+00:00,0:06:54,0:30:28
2021-01-10 08:52:51+00:00,2021-01-10 08:59:20+00:00,0:06:29,0:29:59
2021-01-10 09:29:19+00:00,2021-01-10 09:36:24+00:00,0:07:05,0:30:13
2021-01-10 10:06:37+00:00,2021-01-10 10:13:19+00:00,0:06:42,0:30:18
2021-01-10 10:43:37+00:00,2021-01-10 10:50:26+00:00,0:06:49,0:29:29
2021-01-10 11:19:55+00:00,2021-01-10 11:26:28+00:00,0:06:33,0:29:31
2021-01-10 11:55:59+00:00,2021-01-10 12:02:29+00:00,0:06:30,0:29:09
2021-01-10 12:31:38+00:00,2021-01-10 12:38:19+00:00,0:06:41,0:28:57
2021-01-10 13:07:16+00:00,2021-01-10 13:13:55+00:00,0:06:39,0:28:59
2021-01-10 13:42:54+00:00,2021-01-10 13:49:54+00:00,0:07:00,0:29:10
2021-01-10 14:19:04+00:00,2021-01-10 14:26:07+00:00,0:07:03,0:29:02
2021-01-10 14:55:09+00:00,2021-01-10 15:02:15+00:00,0:07:06,0:29:29
2021-01-10 15:31:44+00:00,2021-01-10 15:39:00+00:00,0:07:16,0:29:05
2021-01-10 16:08:05+00:00,2021-01-10 16:15:24+00:00,0:07:19,0:29:10
2021-01-10 16:44:34+00:00,2021-01-10 16:51:30+00:00,0:06:56,0:28:27
2021-01-10 17:19:57+00:00,2021-01-10 17:26:52+00:00,0:06:55,0:28:31
2021-01-10 17:55:23+00:00,2021-01-10 18:02:32+00:00,0:07:09,0:20:16
2021-01-10 18:22:48+00:00,2021-01-10 18:29:24+00:00,0:06:36,0:20:28
2021-01-10 18:49:52+00:00,2021-01-10 18:56:07+00:00,0:06:15,0:26:01
2021-01-10 19:22:08+00:00,2021-01-10 19:28:54+00:00,0:06:46,0:23:24
2021-01-10 19:52:18+00:00,2021-01-10 19:59:15+00:00,0:06:57,0:26:44
2021-01-10 20:25:59+00:00,2021-01-10 20:32:45+00:00,0:06:46,0:23:08
2021-01-10 20:55:53+00:00,2021-01-10 21:02:42+00:00,0:06:49,0:26:06
2021-01-10 21:28:48+00:00,2021-01-10 21:35:30+00:00,0:06:42,0:22:47
2021-01-10 21:58:17+00:00,2021-01-10 22:05:08+00:00,0:06:51,0:25:35
2021-01-10 22:30:43+00:00,2021-01-10 22:37:50+00:00,0:07:07,0:25:38
2021-01-10 23:03:28+00:00,2021-01-10 23:10:34+00:00,0:07:06,0:26:07
2021-01-10 23:36:41+00:00,2021-01-10 23:43:36+00:00,0:06:55,0:26:55
2021-01-11 00:10:31+00:00,2021-01-11 00:17:23+00:00,0:06:52,0:27:07
2021-01-11 00:44:30+00:00,2021-01-11 00:51:21+00:00,0:06:51,0:27:33
2021-01-11 01:18:54+00:00,2021-01-11 01:25:40+00:00,0:06:46,0:27:24
2021-01-11 01:53:04+00:00,2021-01-11 02:00:04+00:00,0:07:00,0:27:48
2021-01-11 02:27:52+00:00,2021-01-11 02:34:58+00:00,0:07:06,0:28:20
2021-01-11 03:03:18+00:00,2021-01-11 03:10:00+00:00,0:06:42,0:28:11
2021-01-11 03:38:11+00:00,2021-01-11 03:45:13+00:00,0:07:02,0:27:59
2021-01-11 04:13:12+00:00,2021-01-11 04:19:58+00:00,0:06:46,0:27:31
2021-01-11 04:47:29+00:00,2021-01-11 04:54:44+00:00,0:07:15,0:27:35
2021-01-11 05:22:19+00:00,2021-01-11 05:29:09+00:00,0:06:50,0:28:01
2021-01-11 05:57:10+00:00,2021-01-11 06:04:10+00:00,0:07:00,0:20:37
2021-01-11 06:24:47+00:00,2021-01-11 06:31:14+00:00,0:06:27,0:25:27
2021-01-11 06:56:41+00:00,2021-01-11 07:03:29+00:00,0:06:48,0:24:48
2021-01-11 07:28:17+00:00,2021-01-11 07:35:09+00:00,0:06:52,0:25:28
2021-01-11 08:00:37+00:00,2021-01-11 08:07:18+00:00,0:06:41,0:26:18
2021-01-11 08:33:36+00:00,2021-01-11 08:40:18+00:00,0:06:42,0:26:51
2021-01-11 09:07:09+00:00,2021-01-11 09:14:15+00:00,0:07:06,0:27:14
2021-01-11 09:41:29+00:00,2021-01-11 09:48:26+00:00,0:06:57,0:27:35
2021-01-11 10:16:01+00:00,2021-01-11 10:22:59+00:00,0:06:58,0:27:42
2021-01-11 10:50:41+00:00,2021-01-11 10:57:51+00:00,0:07:10,0:27:59
2021-01-11 11:25:50+00:00,2021-01-11 11:32:40+00:00,0:06:50,0:28:45
2021-01-11 12:01:25+00:00,2021-01-11 12:08:12+00:00,0:06:47,0:28:55
2021-01-11 12:37:07+00:00,2021-01-11 12:43:57+00:00,0:06:50,0:28:41
2021-01-11 13:12:38+00:00,2021-01-11 13:19:34+00:00,0:06:56,0:28:30
2021-01-11 13:48:04+00:00,2021-01-11 13:55:05+00:00,0:07:01,0:28:23
2021-01-11 14:23:28+00:00,2021-01-11 14:30:33+00:00,0:07:05,0:28:16
2021-01-11 14:58:49+00:00,2021-01-11 15:05:50+00:00,0:07:01,0:29:13
2021-01-11 15:35:03+00:00,2021-01-11 15:42:16+00:00,0:07:13,0:28:48
2021-01-11 16:11:04+00:00,2021-01-11 16:18:18+00:00,0:07:14,0:29:29
2021-01-11 16:47:47+00:00,2021-01-11 16:54:41+00:00,0:06:54,0:29:22
2021-01-11 17:24:03+00:00,2021-01-11 17:31:06+00:00,0:07:03,0:28:04
2021-01-11 17:59:10+00:00,2021-01-11 18:06:13+00:00,0:07:03,0:26:47
2021-01-11 18:33:00+00:00,2021-01-11 18:39:59+00:00,0:06:59,0:23:59
2021-01-11 19:03:58+00:00,2021-01-11 19:10:39+00:00,0:06:41,0:28:17
2021-01-11 19:38:56+00:00,2021-01-11 19:46:13+00:00,0:07:17,0:24:13
2021-01-11 20:10:26+00:00,2021-01-11 20:17:26+00:00,0:07:00,0:25:13
2021-01-11 20:42:39+00:00,2021-01-11 20:49:17+00:00,0:06:38,0:26:34
2021-01-11 21:15:51+00:00,2021-01-11 21:22:31+00:00,0:06:40,0:23:53
2021-01-11 21:46:24+00:00,2021-01-11 21:52:47+00:00,0:06:23,0:26:24
2021-01-11 22:19:11+00:00,2021-01-11 22:25:45+00:00,0:06:34,0:20:38
2021-01-11 22:46:23+00:00,2021-01-11 22:52:48+00:00,0:06:25,0:23:50
2021-01-11 23:16:38+00:00,2021-01-11 23:22:55+00:00,0:06:17,0:24:59
2021-01-11 23:47:54+00:00,2021-01-11 23:54:03+00:00,0:06:09,0:25:16
2021-01-12 00:19:19+00:00,2021-01-12 00:25:28+00:00,0:06:09,0:25:53
2021-01-12 00:51:21+00:00,2021-01-12 00:57:33+00:00,0:06:12,0:26:03
2021-01-12 01:23:36+00:00,2021-01-12 01:29:47+00:00,0:06:11,0:26:43
2021-01-12 01:56:30+00:00,2021-01-12 02:02:45+00:00,0:06:15,0:26:52
2021-01-12 02:29:37+00:00,2021-01-12 02:35:56+00:00,0:06:19,0:28:12
2021-01-12 03:04:08+00:00,2021-01-12 03:10:45+00:00,0:06:37,0:27:44
2021-01-12 03:38:29+00:00,2021-01-12 03:45:00+00:00,0:06:31,0:29:02
2021-01-12 04:14:02+00:00,2021-01-12 04:20:25+00:00,0:06:23,0:28:57
2021-01-12 04:49:22+00:00,2021-01-12 04:55:51+00:00,0:06:29,0:29:06
2021-01-12 05:24:57+00:00,2021-01-12 05:31:24+00:00,0:06:27,0:29:17
2021-01-12 06:00:41+00:00,2021-01-12 06:07:22+00:00,0:06:41,0:27:02
2021-01-12 06:34:24+00:00,2021-01-12 06:40:44+00:00,0:06:20,0:28:54
2021-01-12 07:09:38+00:00,2021-01-12 07:16:03+00:00,0:06:25,0:29:21
2021-01-12 07:45:24+00:00,2021-01-12 07:52:22+00:00,0:06:58,0:30:12
2021-01-12 08:22:34+00:00,2021-01-12 08:29:16+00:00,0:06:42,0:31:02
2021-01-12 09:00:18+00:00,2021-01-12 09:07:20+00:00,0:07:02,0:31:36
2021-01-12 09:38:56+00:00,2021-01-12 09:45:39+00:00,0:06:43,0:32:08
2021-01-12 10:17:47+00:00,2021-01-12 10:24:42+00:00,0:06:55,0:32:01
2021-01-12 10:56:43+00:00,2021-01-12 11:04:06+00:00,0:07:23,0:31:40
2021-01-12 11:35:46+00:00,2021-01-12 11:42:56+00:00,0:07:10,0:31:30
2021-01-12 12:14:26+00:00,2021-01-12 12:21:13+00:00,0:06:47,0:30:53
2021-01-12 12:52:06+00:00,2021-01-12 12:58:44+00:00,0:06:38,0:30:30
2021-01-12 13:29:14+00:00,2021-01-12 13:36:21+00:00,0:07:07,0:29:53
2021-01-12 14:06:14+00:00,2021-01-12 14:13:29+00:00,0:07:15,0:30:12
2021-01-12 14:43:41+00:00,2021-01-12 14:50:34+00:00,0:06:53,0:29:51
2021-01-12 15:20:25+00:00,2021-01-12 15:27:18+00:00,0:06:53,0:29:59
2021-01-12 15:57:17+00:00,2021-01-12 16:04:17+00:00,0:07:00,0:30:29
2021-01-12 16:34:46+00:00,2021-01-12 16:41:50+00:00,0:07:04,0:30:20
2021-01-12 17:12:10+00:00,2021-01-12 17:18:58+00:00,0:06:48,0:30:46
2021-01-12 17:49:44+00:00,2021-01-12 17:57:04+00:00,0:07:20,0:23:07
2021-01-12 18:20:11+00:00,2021-01-12 18:27:20+00:00,0:07:09,0:23:30
2021-01-12 18:50:50+00:00,2021-01-12 18:57:30+00:00,0:06:40,0:25:31
2021-01-12 19:23:01+00:00,2021-01-12 19:29:52+00:00,0:06:51,0:24:34
2021-01-12 19:54:26+00:00,2021-01-12 20:00:51+00:00,0:06:25,0:26:56
2021-01-12 20:27:47+00:00,2021-01-12 20:34:18+00:00,0:06:31,0:27:10
2021-01-12 21:01:28+00:00,2021-01-12 21:08:13+00:00,0:06:45,0:27:43
2021-01-12 21:35:56+00:00,2021-01-12 21:42:14+00:00,0:06:18,0:27:48
2021-01-12 22:10:02+00:00,2021-01-12 22:16:45+00:00,0:06:43,0:27:31
2021-01-12 22:44:16+00:00,2021-01-12 22:50:39+00:00,0:06:23,0:22:44
2021-01-12 23:13:23+00:00,2021-01-12 23:20:12+00:00,0:06:49,0:23:14
2021-01-12 23:43:26+00:00,2021-01-12 23:49:41+00:00,0:06:15,0:25:49
2021-01-13 00:15:30+00:00,2021-01-13 00:21:40+00:00,0:06:10,0:26:05
2021-01-13 00:47:45+00:00,2021-01-13 00:53:57+00:00,0:06:12,0:26:16
2021-01-13 01:20:13+00:00,2021-01-13 01:26:23+00:00,0:06:10,0:26:40
2021-01-13 01:53:03+00:00,2021-01-13 01:59:41+00:00,0:06:38,0:27:14
2021-01-13 02:26:55+00:00,2021-01-13 02:33:27+00:00,0:06:32,0:27:51
2021-01-13 03:01:18+00:00,2021-01-13 03:08:06+00:00,0:06:48,0:29:15
2021-01-13 03:37:21+00:00,2021-01-13 03:43:58+00:00,0:06:37,0:28:30
2021-01-13 04:12:28+00:00,2021-01-13 04:19:01+00:00,0:06:33,0:29:12
2021-01-13 04:48:13+00:00,2021-01-13 04:54:47+00:00,0:06:34,0:29:21
2021-01-13 05:24:08+00:00,2021-01-13 05:30:51+00:00,0:06:43,0:29:18
2021-01-13 06:00:09+00:00,2021-01-13 06:06:55+00:00,0:06:46,0:29:27
2021-01-13 06:36:22+00:00,2021-01-13 06:43:26+00:00,0:07:04,0:26:01
2021-01-13 07:09:27+00:00,2021-01-13 07:16:02+00:00,0:06:35,0:27:22
2021-01-13 07:43:24+00:00,2021-01-13 07:50:09+00:00,0:06:45,0:27:21
2021-01-13 08:17:30+00:00,2021-01-13 08:24:11+00:00,0:06:41,0:27:36
2021-01-13 08:51:47+00:00,2021-01-13 08:58:36+00:00,0:06:49,0:27:57
2021-01-13 09:26:33+00:00,2021-01-13 09:33:37+00:00,0:07:04,0:28:26
2021-01-13 10:02:03+00:00,2021-01-13 10:09:47+00:00,0:07:44,0:21:54
2021-01-13 10:31:41+00:00,2021-01-13 10:38:10+00:00,0:06:29,0:27:07
2021-01-13 11:05:17+00:00,2021-01-13 11:12:13+00:00,0:06:56,0:27:56
2021-01-13 11:40:09+00:00,2021-01-13 11:47:14+00:00,0:07:05,0:28:21
2021-01-13 12:15:35+00:00,2021-01-13 12:22:32+00:00,0:06:57,0:28:06
2021-01-13 12:50:38+00:00,2021-01-13 12:57:16+00:00,0:06:38,0:27:44
2021-01-13 13:25:00+00:00,2021-01-13 13:31:59+00:00,0:06:59,0:27:46
2021-01-13 13:59:45+00:00,2021-01-13 14:06:02+00:00,0:06:17,0:22:58
2021-01-13 14:29:00+00:00,2021-01-13 14:42:17+00:00,0:13:17,0:18:14
2021-01-13 15:00:31+00:00,2021-01-13 15:09:52+00:00,0:09:21,0:19:38
2021-01-13 15:29:30+00:00,2021-01-13 15:38:42+00:00,0:09:12,0:20:33
2021-01-13 15:59:15+00:00,2021-01-13 16:08:16+00:00,0:09:01,0:22:20
2021-01-13 16:30:36+00:00,2021-01-13 16:39:47+00:00,0:09:11,0:23:19
2021-01-13 17:03:06+00:00,2021-01-13 17:12:02+00:00,0:08:56,0:19:14
2021-01-13 17:31:16+00:00,2021-01-13 17:40:13+00:00,0:08:57,0:22:18
2021-01-13 18:02:31+00:00,2021-01-13 18:11:52+00:00,0:09:21,0:20:34
2021-01-13 18:32:26+00:00,2021-01-13 18:40:52+00:00,0:08:26,0:23:23
2021-01-13 19:04:15+00:00,2021-01-13 19:12:52+00:00,0:08:37,0:24:49
2021-01-13 19:37:41+00:00,2021-01-13 19:46:32+00:00,0:08:51,0:25:51
2021-01-13 20:12:23+00:00,2021-01-13 20:21:35+00:00,0:09:12,0:26:44
2021-01-13 20:48:19+00:00,2021-01-13 20:57:34+00:00,0:09:15,0:21:42
2021-01-13 21:19:16+00:00,2021-01-13 21:28:04+00:00,0:08:48,0:27:26
2021-01-13 21:55:30+00:00,2021-01-13 22:04:50+00:00,0:09:20,0:28:43
2021-01-13 22:33:33+00:00,2021-01-13 22:42:36+00:00,0:09:03,0:29:45
2021-01-13 23:12:21+00:00,2021-01-13 23:21:53+00:00,0:09:32,0:30:42
2021-01-13 23:52:35+00:00,2021-01-14 00:01:48+00:00,0:09:13,0:31:45
2021-01-14 00:33:33+00:00,2021-01-14 00:42:50+00:00,0:09:17,0:32:06
2021-01-14 01:14:56+00:00,2021-01-14 01:24:05+00:00,0:09:09,0:32:30
2021-01-14 01:56:35+00:00,2021-01-14 02:05:45+00:00,0:09:10,0:33:30
2021-01-14 02:39:15+00:00,2021-01-14 02:48:48+00:00,0:09:33,0:34:03
2021-01-14 03:22:51+00:00,2021-01-14 03:32:32+00:00,0:09:41,0:35:05
2021-01-14 04:07:37+00:00,2021-01-14 04:17:07+00:00,0:09:30,0:36:21
2021-01-14 04:53:28+00:00,2021-01-14 05:03:08+00:00,0:09:40,0:37:16
2021-01-14 05:40:24+00:00,2021-01-14 05:50:02+00:00,0:09:38,0:32:45
2021-01-14 06:22:47+00:00,2021-01-14 06:32:26+00:00,0:09:39,0:37:10
2021-01-14 07:09:36+00:00,2021-01-14 07:19:11+00:00,0:09:35,0:38:36
2021-01-14 07:57:47+00:00,2021-01-14 08:07:38+00:00,0:09:51,0:39:01
2021-01-14 08:46:39+00:00,2021-01-14 08:56:33+00:00,0:09:54,0:38:49
2021-01-14 09:35:22+00:00,2021-01-14 09:45:23+00:00,0:10:01,0:39:44
2021-01-14 10:25:07+00:00,2021-01-14 10:34:52+00:00,0:09:45,0:39:45
2021-01-14 11:14:37+00:00,2021-01-14 11:24:44+00:00,0:10:07,0:32:04
2021-01-14 11:56:48+00:00,2021-01-14 12:06:07+00:00,0:09:19,0:38:29
2021-01-14 12:44:36+00:00,2021-01-14 12:54:13+00:00,0:09:37,0:38:26
2021-01-14 13:32:39+00:00,2021-01-14 13:42:05+00:00,0:09:26,0:39:17
2021-01-14 14:21:22+00:00,2021-01-14 14:31:13+00:00,0:09:51,0:39:44
2021-01-14 15:10:57+00:00,2021-01-14 15:20:35+00:00,0:09:38,0:36:58
2021-01-14 15:57:33+00:00,2021-01-14 16:07:23+00:00,0:09:50,0:40:21
2021-01-14 16:47:44+00:00,2021-01-14 16:57:47+00:00,0:10:03,0:34:14
2021-01-14 17:32:01+00:00,2021-01-14 17:42:05+00:00,0:10:04,0:24:50
2021-01-14 18:06:55+00:00,2021-01-14 18:16:43+00:00,0:09:48,0:27:31
2021-01-14 18:44:14+00:00,2021-01-14 18:53:23+00:00,0:09:09,0:30:06
2021-01-14 19:23:29+00:00,2021-01-14 19:32:39+00:00,0:09:10,0:32:38
2021-01-14 20:05:17+00:00,2021-01-14 20:14:41+00:00,0:09:24,0:33:19
2021-01-14 20:48:00+00:00,2021-01-14 20:57:07+00:00,0:09:07,0:35:05
2021-01-14 21:32:12+00:00,2021-01-14 21:41:36+00:00,0:09:24,0:35:46
2021-01-14 22:17:22+00:00,2021-01-14 22:26:51+00:00,0:09:29,0:36:37
2021-01-14 23:03:28+00:00,2021-01-14 23:12:46+00:00,0:09:18,0:37:39
2021-01-14 23:50:25+00:00,2021-01-15 00:00:07+00:00,0:09:42,0:38:05
2021-01-15 00:38:12+00:00,2021-01-15 00:47:42+00:00,0:09:30,0:38:31
2021-01-15 01:26:13+00:00,2021-01-15 01:35:55+00:00,0:09:42,0:39:07
2021-01-15 02:15:02+00:00,2021-01-15 02:24:46+00:00,0:09:44,0:39:09
2021-01-15 03:03:55+00:00,2021-01-15 03:13:17+00:00,0:09:22,0:40:16
2021-01-15 03:53:33+00:00,2021-01-15 04:03:11+00:00,0:09:38,0:40:26
2021-01-15 04:43:37+00:00,2021-01-15 04:52:46+00:00,0:09:09,0:40:47
2021-01-15 05:33:33+00:00,2021-01-15 05:43:09+00:00,0:09:36,0:32:25
2021-01-15 06:15:34+00:00,2021-01-15 06:24:31+00:00,0:08:57,0:39:11
2021-01-15 07:03:42+00:00,2021-01-15 07:13:00+00:00,0:09:18,0:38:50
2021-01-15 07:51:50+00:00,2021-01-15 08:01:10+00:00,0:09:20,0:39:19
2021-01-15 08:40:29+00:00,2021-01-15 08:49:31+00:00,0:09:02,0:39:55
2021-01-15 09:29:26+00:00,2021-01-15 09:38:35+00:00,0:09:09,0:40:15
2021-01-15 10:18:50+00:00,2021-01-15 10:28:17+00:00,0:09:27,0:40:27
2021-01-15 11:08:44+00:00,2021-01-15 11:17:51+00:00,0:09:07,0:21:22
2021-01-15 11:39:13+00:00,2021-01-15 11:48:23+00:00,0:09:10,0:22:59
2021-01-15 12:11:22+00:00,2021-01-15 12:19:54+00:00,0:08:32,0:00:25
2021-01-15 12:20:19+00:00,2021-01-15 12:33:02+00:00,0:12:43,0:25:51
2021-01-15 12:58:53+00:00,2021-01-15 13:07:14+00:00,0:08:21,0:23:35
2021-01-15 13:30:49+00:00,2021-01-15 13:39:05+00:00,0:08:16,0:26:20
2021-01-15 14:05:25+00:00,2021-01-15 14:13:58+00:00,0:08:33,0:27:14
2021-01-15 14:41:12+00:00,2021-01-15 14:49:34+00:00,0:08:22,0:28:29
2021-01-15 15:18:03+00:00,2021-01-15 15:26:34+00:00,0:08:31,0:28:24
2021-01-15 15:54:58+00:00,2021-01-15 16:03:17+00:00,0:08:19,0:28:58
2021-01-15 16:32:15+00:00,2021-01-15 16:40:41+00:00,0:08:26,0:27:44
2021-01-15 17:08:25+00:00,2021-01-15 17:16:27+00:00,0:08:02,0:25:23
2021-01-15 17:41:50+00:00,2021-01-15 17:50:20+00:00,0:08:30,0:26:05
2021-01-15 18:16:25+00:00,2021-01-15 18:25:02+00:00,0:08:37,0:20:38
2021-01-15 18:45:40+00:00,2021-01-15 18:53:40+00:00,0:08:00,0:24:56
2021-01-15 19:18:36+00:00,2021-01-15 19:26:57+00:00,0:08:21,0:27:41
2021-01-15 19:54:38+00:00,2021-01-15 20:02:52+00:00,0:08:14,0:23:16
2021-01-15 20:26:08+00:00,2021-01-15 20:34:40+00:00,0:08:32,0:19:40
2021-01-15 20:54:20+00:00,2021-01-15 21:02:33+00:00,0:08:13,0:17:19
2021-01-15 21:19:52+00:00,2021-01-15 21:27:26+00:00,0:07:34,0:21:02
2021-01-15 21:48:28+00:00,2021-01-15 21:55:55+00:00,0:07:27,0:22:09
2021-01-15 22:18:04+00:00,2021-01-15 22:25:27+00:00,0:07:23,0:23:51
2021-01-15 22:49:18+00:00,2021-01-15 22:56:47+00:00,0:07:29,0:24:19
2021-01-15 23:21:06+00:00,2021-01-15 23:28:21+00:00,0:07:15,0:24:51
2021-01-15 23:53:12+00:00,2021-01-16 00:00:39+00:00,0:07:27,0:24:57
2021-01-16 00:25:36+00:00,2021-01-16 00:32:53+00:00,0:07:17,0:26:08
2021-01-16 00:59:01+00:00,2021-01-16 01:06:30+00:00,0:07:29,0:26:18
